source_row_index,scenario_id,window_start,dominant_family,dominant_family_probability,top2_family,confidence_margin,family_entropy,behavioral_change_score,strongest_behavior_changes,uncertainty_level
932,CTU44,2011-08-13T07:51:00+00:00,RBot,0.9996083780263608,Murlo,0.999282862172282,0.0037428575224281,0.0028610822909642124,"[""state_entropy_change"", ""state_iat_change"", ""state_top_probability_change""]",LOW
933,CTU44,2011-08-13T07:52:00+00:00,RBot,0.9859321334551469,Murlo,0.9728159071701168,0.0787495386462389,3.3156398854622116,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_top_probability_change""]",LOW
934,CTU44,2011-08-13T07:54:00+00:00,RBot,0.9983199820026284,Murlo,0.9968355572311384,0.0133077968675425,23.859097641222224,"[""state_iat_change"", ""state_ack_rate_change"", ""state_byte_rate_change""]",LOW
935,CTU44,2011-08-13T07:56:00+00:00,RBot,0.9995319019475573,Murlo,0.9991321666992882,0.0043563694889876,21.497573727664985,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
936,CTU44,2011-08-13T07:58:00+00:00,RBot,0.9996212269587862,Murlo,0.999306614649368,0.0036333946037821,0.00633465416960537,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
937,CTU44,2011-08-13T08:00:00+00:00,RBot,0.999600751887892,Murlo,0.9992666985057052,0.0038012678283904,0.0018606865187637048,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
938,CTU44,2011-08-13T08:03:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,0.002529338196861929,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
939,CTU44,2011-08-13T08:05:00+00:00,RBot,0.999629533115466,Murlo,0.9993205224266908,0.0035580824793792,0.0004608859598439385,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
940,CTU44,2011-08-13T08:06:00+00:00,RBot,0.9752347618102788,Murlo,0.9523275454535288,0.1254381015037463,7.498080341124122,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
941,CTU44,2011-08-13T08:07:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,7.4981952392150015,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
942,CTU44,2011-08-13T08:10:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,4.744361726600842e-05,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
943,CTU44,2011-08-13T08:12:00+00:00,RBot,0.9984209773257844,Murlo,0.9970147501198277,0.0125680669413178,13.684698261137534,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
944,CTU44,2011-08-13T08:14:00+00:00,RBot,0.9995454774427353,Murlo,0.9991593633849558,0.0042500570666993,13.678524881858365,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
945,CTU44,2011-08-13T08:15:00+00:00,RBot,0.993922038795166,Murlo,0.9882052309388716,0.0389872264200881,0.9604383325160528,"[""state_syn_rate_change"", ""state_iat_change"", ""state_entropy_change""]",LOW
946,CTU44,2011-08-13T08:17:00+00:00,RBot,0.9759991083675508,Murlo,0.9533223009941346,0.120269351318331,9.226366839169804,"[""state_iat_change"", ""state_rst_rate_change"", ""state_port_diversity_change""]",LOW
947,CTU44,2011-08-13T08:18:00+00:00,RBot,0.967915322218387,Murlo,0.9375216308840864,0.1509395519483315,1.4570666875831175,"[""state_rst_rate_change"", ""state_top_probability_change"", ""state_syn_rate_change""]",LOW
948,CTU44,2011-08-13T08:19:00+00:00,RBot,0.9996188648162324,Murlo,0.9993016214109848,0.0036516085386115,10.526786666040834,"[""state_iat_change"", ""state_rst_rate_change"", ""state_top_probability_change""]",LOW
949,CTU44,2011-08-13T08:21:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,0.0014212747697325094,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
950,CTU44,2011-08-13T08:23:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,0.0005247728854960446,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
951,CTU44,2011-08-13T08:24:00+00:00,RBot,0.993877061449513,Murlo,0.9883864812962604,0.0401644139806855,2.8855560145133947,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
952,CTU44,2011-08-13T08:26:00+00:00,RBot,0.9978970222657224,Murlo,0.9960277854918272,0.0161483704835036,26.448241557749835,"[""state_iat_change"", ""state_byte_rate_change"", ""state_ack_rate_change""]",LOW
953,CTU44,2011-08-13T08:28:00+00:00,RBot,0.9996188648162324,Murlo,0.9993016214109848,0.0036516085386115,24.451291910966756,"[""state_iat_change"", ""state_rst_rate_change"", ""state_port_diversity_change""]",LOW
954,CTU44,2011-08-13T08:29:00+00:00,RBot,0.983161291041893,Murlo,0.9670792683724184,0.0897081644836378,1.4430529327694874,"[""state_top_probability_change"", ""state_entropy_change"", ""state_rst_rate_change""]",LOW
955,CTU44,2011-08-13T08:30:00+00:00,RBot,0.9981118266103922,Murlo,0.996457250271894,0.014780266431402,6.6261448583240155,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
956,CTU44,2011-08-13T08:33:00+00:00,RBot,0.9996355927956688,Murlo,0.9993319042144312,0.0035070693914248,5.386302373984761,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
957,CTU44,2011-08-13T08:35:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,0.0009396776842138578,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
958,CTU44,2011-08-13T08:37:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,0.00040025637328812734,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
959,CTU44,2011-08-13T08:39:00+00:00,RBot,0.989136404660381,Murlo,0.9788011513249374,0.0628732820436351,0.9261807080098176,"[""state_top_probability_change"", ""state_entropy_change"", ""state_iat_change""]",LOW
960,CTU44,2011-08-13T08:40:00+00:00,RBot,0.9992238520486626,Murlo,0.9985378174254688,0.0067508699990297,0.9083774846664988,"[""state_top_probability_change"", ""state_entropy_change"", ""state_iat_change""]",LOW
961,CTU44,2011-08-13T08:42:00+00:00,RBot,0.9980148125091088,Murlo,0.9962427272948764,0.0153287892517002,16.934633315582687,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
962,CTU44,2011-08-13T08:44:00+00:00,RBot,0.9996355927956688,Murlo,0.9993319042144312,0.0035070693914248,16.97382572624902,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
963,CTU44,2011-08-13T08:46:00+00:00,RBot,0.999568944342621,Murlo,0.9992045592667926,0.00405924668448,0.005785165931101428,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
964,CTU44,2011-08-13T08:48:00+00:00,RBot,0.9829584862037968,Murlo,0.9666581192334096,0.0904645535271946,1.4498512458746189,"[""state_top_probability_change"", ""state_entropy_change"", ""state_rst_rate_change""]",LOW
965,CTU44,2011-08-13T08:49:00+00:00,RBot,0.9996272045123296,Murlo,0.9993156095634944,0.0035760999291675,1.453060329900967,"[""state_top_probability_change"", ""state_entropy_change"", ""state_rst_rate_change""]",LOW
966,CTU44,2011-08-13T08:51:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,0.0006023528414989624,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
967,CTU44,2011-08-13T08:53:00+00:00,RBot,0.9996272045123296,Murlo,0.9993156095634944,0.0035760999291675,0.0006144103353896795,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
968,CTU44,2011-08-13T08:54:00+00:00,RBot,0.9940848695474376,Murlo,0.9885477359825308,0.038253129393043,0.907038551746382,"[""state_entropy_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
969,CTU44,2011-08-13T08:56:00+00:00,RBot,0.9843989864762256,Murlo,0.9697419769357456,0.0852421245949309,3.9223664048311306,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_iat_change""]",LOW
970,CTU44,2011-08-13T08:58:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,4.02432721478142,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_top_probability_change""]",LOW
971,CTU44,2011-08-13T09:00:00+00:00,RBot,0.9996254862753527,Murlo,0.9993134813220738,0.0035941095534867,0.000769481460845656,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
972,CTU44,2011-08-13T09:03:00+00:00,RBot,0.9996188648162324,Murlo,0.9993016214109848,0.0036516085386115,0.0006192807174545814,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
973,CTU44,2011-08-13T09:05:00+00:00,RBot,0.9996337645597568,Murlo,0.9993287891117248,0.0035232585404922,0.0012697037234889843,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
974,CTU44,2011-08-13T09:06:00+00:00,RBot,0.9945706244640238,Murlo,0.98949736221414,0.0356174774827392,0.8797771238125466,"[""state_entropy_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
975,CTU44,2011-08-13T09:07:00+00:00,RBot,0.9996333049131216,Murlo,0.9993270765681938,0.0035248090127001,0.8796081694405925,"[""state_entropy_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
976,CTU44,2011-08-13T09:09:00+00:00,RBot,0.9996333049131216,Murlo,0.9993270765681938,0.0035248090127001,1.4416568782715961e-05,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
977,CTU44,2011-08-13T09:12:00+00:00,RBot,0.9996247748507784,Murlo,0.9993106941436652,0.0035955282955263,0.0009250603631471881,"[""state_entropy_change"", ""state_iat_change"", ""state_top_probability_change""]",LOW
978,CTU44,2011-08-13T09:14:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,0.0005834623132662658,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
979,CTU44,2011-08-13T09:16:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,0.0006846559574513713,"[""state_iat_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
980,CTU44,2011-08-13T09:18:00+00:00,RBot,0.9945706244640238,Murlo,0.98949736221414,0.0356174774827392,0.8803593473044224,"[""state_entropy_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
981,CTU44,2011-08-13T09:19:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,0.8800133594354591,"[""state_entropy_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
982,CTU44,2011-08-13T09:21:00+00:00,RBot,0.9996360381484688,Murlo,0.9993335920773104,0.0035056314176816,0.00048378769881446,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
983,CTU44,2011-08-13T09:22:00+00:00,RBot,0.99094976411324,Murlo,0.9824699800908624,0.0545878538737742,2.0372096800927504,"[""state_iat_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
984,CTU44,2011-08-13T09:23:00+00:00,RBot,0.9995558807287316,Murlo,0.9991794192401512,0.0041660697454995,2.031621046304617,"[""state_iat_change"", ""state_directionality_change"", ""state_top_probability_change""]",LOW
985,CTU44,2011-08-13T09:26:00+00:00,RBot,0.9996272045123296,Murlo,0.9993156095634944,0.0035760999291675,0.005274959215124709,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
986,CTU44,2011-08-13T09:28:00+00:00,RBot,0.9953719854233845,Murlo,0.9913107340254368,0.0319540837293068,4.43715618331795,"[""state_iat_change"", ""state_byte_rate_change"", ""state_ack_rate_change""]",LOW
987,CTU44,2011-08-13T09:30:00+00:00,RBot,0.9973883494564578,Murlo,0.9950213726831688,0.0193153492044129,8.438000674661302,"[""state_iat_change"", ""state_ack_rate_change"", ""state_byte_rate_change""]",LOW
988,CTU44,2011-08-13T09:32:00+00:00,RBot,0.9996272045123296,Murlo,0.9993156095634944,0.0035760999291675,7.820524375356555,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
989,CTU44,2011-08-13T09:35:00+00:00,RBot,0.9996247748507784,Murlo,0.9993106941436652,0.0035955282955263,0.00039946186770543034,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
990,CTU44,2011-08-13T09:37:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,0.0010544909333049335,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
991,CTU44,2011-08-13T09:39:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,0.0007250321318563118,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
992,CTU44,2011-08-13T09:42:00+00:00,RBot,0.997710249628889,Murlo,0.995642067249642,0.0172645469051494,34.95468890471027,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
993,CTU44,2011-08-13T09:44:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,34.954809741768614,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
994,CTU44,2011-08-13T09:46:00+00:00,RBot,0.9996297255994367,Murlo,0.9993218925956168,0.0035596152435349,0.00039681013371708644,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
995,CTU44,2011-08-13T09:48:00+00:00,RBot,0.985581165693375,Murlo,0.9717804239263076,0.0789714165536769,1.3642066107995057,"[""state_top_probability_change"", ""state_entropy_change"", ""state_directionality_change""]",LOW
996,CTU44,2011-08-13T09:49:00+00:00,RBot,0.9996231374735282,Murlo,0.9993085232254798,0.0036122547063392,1.3639308046497998,"[""state_top_probability_change"", ""state_entropy_change"", ""state_directionality_change""]",LOW
997,CTU44,2011-08-13T09:51:00+00:00,RBot,0.9996221493742222,Murlo,0.9993078167851795,0.0036240160125409,0.0001232492657930486,"[""state_entropy_change"", ""state_iat_change"", ""state_top_probability_change""]",LOW
998,CTU44,2011-08-13T09:53:00+00:00,RBot,0.9985291438091972,Murlo,0.9972287249106117,0.0118456405989679,13.923453230170663,"[""state_iat_change"", ""state_directionality_change"", ""state_destination_diversity_change""]",LOW
999,CTU44,2011-08-13T09:54:00+00:00,RBot,0.9946110550283694,Murlo,0.98957967584623,0.0354100111872867,14.322806025176275,"[""state_iat_change"", ""state_destination_diversity_change"", ""state_port_diversity_change""]",LOW
1000,CTU44,2011-08-13T09:55:00+00:00,RBot,0.9996254862753527,Murlo,0.9993134813220738,0.0035941095534867,0.8770891351032254,"[""state_entropy_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
1001,CTU44,2011-08-13T09:58:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,0.0006751282469927254,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
1002,CTU44,2011-08-13T09:59:00+00:00,RBot,0.9856915039183776,Murlo,0.9720037203727792,0.0785120884849395,1.359003566581743,"[""state_top_probability_change"", ""state_entropy_change"", ""state_directionality_change""]",LOW
1003,CTU44,2011-08-13T10:00:00+00:00,RBot,0.9929214378625684,Murlo,0.9864625720713736,0.045042067796864,5.804138808991364,"[""state_iat_change"", ""state_ack_rate_change"", ""state_byte_rate_change""]",LOW
1004,CTU44,2011-08-13T10:02:00+00:00,RBot,0.9996231709471832,Murlo,0.9993094824995628,0.0036151067037036,5.587162499196295,"[""state_iat_change"", ""state_byte_rate_change"", ""state_ack_rate_change""]",LOW
1005,CTU44,2011-08-13T10:05:00+00:00,RBot,0.9994593747745836,Murlo,0.9989944905712028,0.0049429427873041,0.01238047556330499,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
1006,CTU44,2011-08-13T10:06:00+00:00,RBot,0.9946110550283694,Murlo,0.98957967584623,0.0354100111872867,0.8658585166589675,"[""state_entropy_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
1007,CTU44,2011-08-13T10:07:00+00:00,RBot,0.9996247748507784,Murlo,0.9993106941436652,0.0035955282955263,0.8774355713434377,"[""state_entropy_change"", ""state_top_probability_change"", ""state_directionality_change""]",LOW
1008,CTU44,2011-08-13T10:09:00+00:00,RBot,0.9996336817345104,Murlo,0.999328822868182,0.0035245400394195,0.0010626264175234833,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
1009,CTU44,2011-08-13T10:12:00+00:00,RBot,0.9995645848053688,Murlo,0.9991970918020554,0.0040978430164187,0.004944578731124157,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
1010,CTU44,2011-08-13T10:14:00+00:00,RBot,0.9995699482865196,Murlo,0.999209036503804,0.0040595606642373,0.0006874518149795609,"[""state_iat_change"", ""state_entropy_change"", ""state_top_probability_change""]",LOW
1011,CTU44,2011-08-13T10:16:00+00:00,RBot,0.9996313877406128,Murlo,0.9993239793253188,0.0035423126442525,0.0047525228615838315,"[""state_entropy_change"", ""state_top_probability_change"", ""state_iat_change""]",LOW
1012,CTU44,2011-08-13T10:18:00+00:00,RBot,0.9958945696772272,Murlo,0.9921173493534589,0.0282880326035782,6.925128576799732,"[""state_iat_change"", ""state_directionality_change"", ""state_entropy_change""]",LOW
