source_row_index,scenario_id,window_start,window_end,split,family_probability_provenance,family_probability_neris,family_probability_rbot,family_probability_virut,family_probability_donbot,family_probability_sogou,family_probability_murlo,family_probability_nsis_agent,predicted_family,top_family_confidence,second_family_probability,top1_top2_margin,family_entropy,top2_family,state_packet_rate,state_byte_rate,state_syn_rate,state_ack_rate,state_rst_rate,state_fin_rate,state_iat,state_destination_diversity,state_port_diversity,state_directionality,state_top_probability_change,state_entropy_change,state_packet_rate_change,state_byte_rate_change,state_syn_rate_change,state_ack_rate_change,state_rst_rate_change,state_fin_rate_change,state_iat_change,state_destination_diversity_change,state_port_diversity_change,state_directionality_change
1149,CTU44,2011-08-13T14:25:00+00:00,2011-08-13T14:26:00+00:00,train,in_sample_training_prediction,2.1429174732184807e-05,0.9995575557848864,1.5783926009274636e-05,1.634397736066097e-05,7.412467140509684e-06,0.0003736594238536,7.815246017439958e-06,RBot,0.9995575557848864,0.0003736594238536,0.9991838963610328,0.004155822698062675,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0406506856282552,2.0,2.0,1.0,0.0138660518665088,-0.07435626578687682,0.0333333333333333,-2.783333333333333,0.0,4.0,0.0,0.0,0.040639718373616525,1.0,1.0,-1.0
1150,CTU44,2011-08-13T14:27:00+00:00,2011-08-13T14:28:00+00:00,train,in_sample_training_prediction,1.9242230962346636e-05,0.9996064845397816,1.5076915381663907e-05,1.5574984160339422e-05,7.15632077587648e-06,0.0003289190593298,7.545949608249729e-06,RBot,0.9996064845397816,0.0003289190593298,0.9992775654804519,0.003753796823782609,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0389543374379475,2.0,2.0,1.0,4.892875489526105e-05,-0.0004020258742800662,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016963481903076935,0.0,0.0,0.0
1151,CTU44,2011-08-13T14:29:00+00:00,2011-08-13T14:30:00+00:00,train,in_sample_training_prediction,4.0666871572758e-05,0.9985166667227574,5.662148877538677e-05,3.953681661423677e-05,1.682000330840611e-05,0.001313669578762,1.6018518209957467e-05,RBot,0.9985166667227574,0.001313669578762,0.9972029971439954,0.011925803144336536,Murlo,0.1,12.683333333333334,0.0,4.0,0.0,0.0,6.766149187088013,3.0,3.0,2.0,-0.001089817817024219,0.008172006320553926,0.03333333333333341,7.733333333333333,0.0,0.0,0.0,0.0,6.727194849650066,1.0,1.0,1.0
1152,CTU44,2011-08-13T14:30:00+00:00,2011-08-13T14:31:00+00:00,train,in_sample_training_prediction,6.692340169820837e-05,0.9946110550283694,7.592622658837021e-05,9.000525843417082e-05,5.86042838490504e-05,0.0050313791821396,6.610661892102955e-05,RBot,0.9946110550283694,0.0050313791821396,0.9895796758462299,0.03541001118728678,Murlo,0.0333333333333333,8.1,0.0,0.0,0.0,0.0,1.0967254638671877e-05,1.0,1.0,2.0,-0.003905611694387967,0.023484208042950247,-0.06666666666666671,-4.583333333333334,0.0,-4.0,0.0,0.0,-6.766138219833374,-2.0,-2.0,0.0
1153,CTU44,2011-08-13T14:31:00+00:00,2011-08-13T14:32:00+00:00,train,in_sample_training_prediction,5.057715410536944e-05,0.998376960893122,6.98049812067109e-05,3.935605400396648e-05,1.963262409162501e-05,0.0014255668185863,1.810147488392879e-05,RBot,0.998376960893122,0.0014255668185863,0.9969513940745357,0.012941682241444354,Murlo,0.1,13.05,0.0,4.0,0.0,0.0,8.513285398483276,3.0,3.0,2.0,0.003765905864752561,-0.022468328945842428,0.06666666666666671,4.950000000000001,0.0,4.0,0.0,0.0,8.513274431228638,2.0,2.0,0.0
1154,CTU44,2011-08-13T14:34:00+00:00,2011-08-13T14:35:00+00:00,train,in_sample_training_prediction,5.570872743174868e-05,0.9982867628406714,6.75059048576548e-05,4.985513567000837e-05,1.8448548511241263e-05,0.0015032547511677,1.8464091690189405e-05,RBot,0.9982867628406714,0.0015032547511677,0.9967835080895037,0.01357331197202766,Murlo,0.1,12.683333333333334,0.0,4.0,0.0,0.0,0.9434232234954834,3.0,3.0,2.0,-9.019805245058521e-05,0.0006316297305833073,0.0,-0.36666666666666714,0.0,0.0,0.0,0.0,-7.569862174987793,0.0,0.0,0.0
1155,CTU44,2011-08-13T14:36:00+00:00,2011-08-13T14:37:00+00:00,train,in_sample_training_prediction,1.9489862838064356e-05,0.9996336817345104,1.3887734060056752e-05,1.3972252337988916e-05,6.866425624795104e-06,0.0003048588663285,7.243124299934988e-06,RBot,0.9996336817345104,0.0003048588663285,0.9993288228681819,0.003524540039419522,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0390756924947102,2.0,2.0,1.0,0.0013469188938389776,-0.010048771932608138,-0.03333333333333341,-7.733333333333333,0.0,0.0,0.0,0.0,-0.9043475310007731,-1.0,-1.0,-1.0
1156,CTU44,2011-08-13T14:38:00+00:00,2011-08-13T14:39:00+00:00,train,in_sample_training_prediction,1.9412146644726062e-05,0.9996313877406128,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941,7.225085825893919e-06,RBot,0.9996313877406128,0.0003074084152941,0.9993239793253187,0.003542312644252545,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0390466849009195,2.0,2.0,1.0,-2.293993897617419e-06,1.7772604833023176e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.900759379070167e-05,0.0,0.0,0.0
1157,CTU44,2011-08-13T14:41:00+00:00,2011-08-13T14:42:00+00:00,train,in_sample_training_prediction,1.944967975084685e-05,0.999627124296394,1.38588465081356e-05,1.401097024628843e-05,6.8522331708819655e-06,0.0003114758375353,7.228136394435402e-06,RBot,0.999627124296394,0.0003114758375353,0.9993156484588587,0.0035773627046008787,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0397206942240397,2.0,2.0,1.0,-4.263444218777224e-06,3.505006034833355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0006740093231202005,0.0,0.0,0.0
1158,CTU44,2011-08-13T14:42:00+00:00,2011-08-13T14:43:00+00:00,train,in_sample_training_prediction,0.0004088633033434,0.9532442791878796,0.0006786830255526,0.0005780898746554,0.0001865702469808,0.0447198785049039,0.0001836358566846,RBot,0.9532442791878796,0.0447198785049039,0.9085244006829757,0.2002380790874312,Murlo,0.2833333333333333,33.21666666666667,0.0,0.0,0.0,0.0,2.032940313220024,3.0,3.0,7.0,-0.046382845108514426,0.1966607163828303,0.21666666666666673,28.26666666666667,0.0,-4.0,0.0,0.0,1.9932196189959843,1.0,1.0,6.0
1159,CTU44,2011-08-13T14:43:00+00:00,2011-08-13T14:44:00+00:00,train,in_sample_training_prediction,2.0278939006030648e-05,0.9995484702777832,1.61603937844785e-05,1.677366680632366e-05,7.398360505685528e-06,0.0003830584151253,7.85994698862311e-06,RBot,0.9995484702777832,0.0003830584151253,0.9991654118626578,0.0042267295998135125,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0389877160390218,2.0,2.0,1.0,0.04630419108990358,-0.19601134948761767,-0.21666666666666673,-28.26666666666667,0.0,4.0,0.0,0.0,-1.9939525971810024,-1.0,-1.0,-6.0
1160,CTU44,2011-08-13T14:44:00+00:00,2011-08-13T14:45:00+00:00,train,in_sample_training_prediction,0.0008790799278371,0.645226055344612,0.000957314738465,0.0012289737200976,0.0007483060778612,0.3501760946266928,0.0007841755644342,RBot,0.645226055344612,0.3501760946266928,0.29504996071791917,0.6822253116224085,Murlo,0.0333333333333333,7.733333333333333,0.0,0.0,0.0,0.0,1.5020370483398438e-05,1.0,1.0,2.0,-0.3543224149331712,0.677998582022595,-0.0333333333333333,2.783333333333333,0.0,-4.0,0.0,0.0,-0.0389726956685384,-1.0,-1.0,1.0
1161,CTU44,2011-08-13T14:45:00+00:00,2011-08-13T14:46:00+00:00,train,in_sample_training_prediction,0.000104057756788,0.996619493433044,0.0001025948926826,0.0001002703403343,6.157731861106834e-05,0.0029492258062211,6.278045231848596e-05,RBot,0.996619493433044,0.0029492258062211,0.9936702676268229,0.024581890695386265,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0392433007558186,2.0,2.0,1.0,0.35139343808843204,-0.6576434209270222,0.0333333333333333,-2.783333333333333,0.0,4.0,0.0,0.0,0.0392282803853352,1.0,1.0,-1.0
1162,CTU44,2011-08-13T14:48:00+00:00,2011-08-13T14:49:00+00:00,train,in_sample_training_prediction,0.0001861381297625,0.9919491459343476,0.0003090129880597,8.65072480515823e-05,4.310040618803879e-05,0.0073906250318001,3.547026179041894e-05,RBot,0.9919491459343476,0.0073906250318001,0.9845585209025475,0.04999039654204868,Murlo,0.6666666666666666,89.91666666666667,3.0,35.0,0.0,3.0,0.0564247705997564,4.0,5.0,2.076923076923077,-0.004670347498696437,0.02540850584666242,0.6000000000000001,84.96666666666667,3.0,31.0,0.0,3.0,0.017181469843937806,2.0,3.0,1.076923076923077
1163,CTU44,2011-08-13T14:50:00+00:00,2011-08-13T14:51:00+00:00,train,in_sample_training_prediction,1.9372122713409574e-05,0.9996247748507784,1.37983426164662e-05,1.3929273359951838e-05,6.834568571779458e-06,0.0003140807071132,7.210134846609458e-06,RBot,0.9996247748507784,0.0003140807071132,0.9993106941436651,0.003595528295526328,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0391116937001546,2.0,2.0,1.0,0.00767562891643081,-0.04639486824652236,-0.6000000000000001,-84.96666666666667,-3.0,-31.0,0.0,-3.0,-0.017313076899601806,-2.0,-3.0,-1.076923076923077
1164,CTU44,2011-08-13T14:52:00+00:00,2011-08-13T14:53:00+00:00,train,in_sample_training_prediction,2.034157343431543e-05,0.9995483905667576,1.6216282709733047e-05,1.6856614012883746e-05,7.410677011248825e-06,0.0003829119861591,7.872299915151247e-06,RBot,0.9995483905667576,0.0003829119861591,0.9991654785805985,0.004228073322538785,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0390810171763102,2.0,2.0,1.0,-7.638428402079178e-05,0.0006325450270124574,0.0,0.0,0.0,0.0,0.0,0.0,-3.067652384439873e-05,0.0,0.0,0.0
1165,CTU44,2011-08-13T14:54:00+00:00,2011-08-13T14:55:00+00:00,train,in_sample_training_prediction,7.336609149547979e-05,0.9965100633300829,8.727466061607739e-05,4.26807675330309e-05,2.212329014814164e-05,0.0032429311199741,2.15607401502917e-05,RBot,0.9965100633300829,0.0032429311199741,0.9932671322101088,0.02448237850800667,Murlo,0.1,13.05,0.0,4.0,0.0,0.0,0.111182165145874,3.0,3.0,2.0,-0.0030383272366747427,0.020254305185467884,0.03333333333333341,8.100000000000001,0.0,0.0,0.0,0.0,0.07210114796956381,1.0,1.0,1.0
1166,CTU44,2011-08-13T14:57:00+00:00,2011-08-13T14:58:00+00:00,train,in_sample_training_prediction,1.9372122713409574e-05,0.9996247748507784,1.37983426164662e-05,1.3929273359951838e-05,6.834568571779458e-06,0.0003140807071132,7.210134846609458e-06,RBot,0.9996247748507784,0.0003140807071132,0.9993106941436651,0.003595528295526328,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0390386581420898,2.0,2.0,1.0,0.0031147115206955345,-0.020886850212480344,-0.03333333333333341,-8.100000000000001,0.0,0.0,0.0,0.0,-0.0721435070037842,-1.0,-1.0,-1.0
1167,CTU44,2011-08-13T14:59:00+00:00,2011-08-13T15:00:00+00:00,train,in_sample_training_prediction,1.9372122713409574e-05,0.9996247748507784,1.37983426164662e-05,1.3929273359951838e-05,6.834568571779458e-06,0.0003140807071132,7.210134846609458e-06,RBot,0.9996247748507784,0.0003140807071132,0.9993106941436651,0.003595528295526328,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.039309024810791,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027036666870119963,0.0,0.0,0.0
1168,CTU44,2011-08-13T15:01:00+00:00,2011-08-13T15:02:00+00:00,train,in_sample_training_prediction,1.9412146644726062e-05,0.9996313877406128,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941,7.225085825893919e-06,RBot,0.9996313877406128,0.0003074084152941,0.9993239793253187,0.003542312644252545,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0390766461690266,2.0,2.0,1.0,6.61288983438979e-06,-5.321565127378285e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023237864176440387,0.0,0.0,0.0
1169,CTU44,2011-08-13T15:04:00+00:00,2011-08-13T15:05:00+00:00,train,in_sample_training_prediction,4.204752895423319e-05,0.9983566372096436,5.9663477349803485e-05,4.2679076521536926e-05,1.7702055869159187e-05,0.0014644662946631,1.6804356998356905e-05,RBot,0.9983566372096436,0.0014644662946631,0.9968921709149805,0.0130114071261287,Murlo,0.1,12.683333333333334,0.0,4.0,0.0,0.0,7.033545207977295,3.0,3.0,2.0,-0.0012747505309691487,0.009469094481876154,0.03333333333333341,7.733333333333333,0.0,0.0,0.0,0.0,6.994468561808269,1.0,1.0,1.0
1170,CTU44,2011-08-13T15:05:00+00:00,2011-08-13T15:06:00+00:00,train,in_sample_training_prediction,0.0003427418788316,0.9794989116027591,0.0002572206352198,0.00065676917956,0.0001243481789288,0.0190213190293837,9.868949531675464e-05,RBot,0.9794989116027591,0.0190213190293837,0.9604775925733755,0.10735769583341086,Murlo,0.6,38.8,12.0,24.0,24.0,0.0,1.346204253605434,2.0,13.0,0.5,-0.01885772560688448,0.09434628870728215,0.5,26.116666666666664,12.0,20.0,24.0,0.0,-5.687340954371861,-1.0,10.0,-1.5
1171,CTU44,2011-08-13T15:06:00+00:00,2011-08-13T15:07:00+00:00,train,in_sample_training_prediction,5.047165689654103e-05,0.9983462773534064,6.965809755496881e-05,3.946415785544101e-05,1.959157112516822e-05,0.0014564735816058,1.806358155587493e-05,RBot,0.9983462773534064,0.0014564735816058,0.9968898037718006,0.013141625086779503,Murlo,0.1,13.05,0.0,4.0,0.0,0.0,5.332190799713135,3.0,3.0,2.0,0.01884736575064727,-0.09421607074663135,-0.5,-25.749999999999996,-12.0,-20.0,-24.0,0.0,3.985986546107701,1.0,-10.0,1.5
1172,CTU44,2011-08-13T15:07:00+00:00,2011-08-13T15:08:00+00:00,train,in_sample_training_prediction,0.00116027681183,0.972845685839395,0.0015421662724837,0.0007227092752647,0.000242677385207,0.0233294055362093,0.0001570788796099,RBot,0.972845685839395,0.0233294055362093,0.9495162803031857,0.14090519638346832,Murlo,6.883333333333334,792.15,9.0,408.0,4.0,2.0,0.1112613301832699,3.0,5.0,0.6653225806451613,-0.025500591514011406,0.12776357129668883,6.783333333333334,779.1,9.0,404.0,4.0,2.0,-5.220929469529865,0.0,2.0,-1.3346774193548387
1173,CTU44,2011-08-13T15:08:00+00:00,2011-08-13T15:09:00+00:00,train,in_sample_training_prediction,0.0023825781464707,0.988077412297482,0.0009235760757581,0.0004840365965896,0.0003460279916493,0.0075698263293429,0.000216542562707,RBot,0.988077412297482,0.0075698263293429,0.9805075859681391,0.07794157822518925,Murlo,27.8,2924.633333333333,30.0,1658.0,20.0,10.0,0.0354523838960845,3.0,14.0,0.6646706586826348,0.015231726458087014,-0.06296361815827907,20.916666666666668,2132.483333333333,21.0,1250.0,16.0,8.0,-0.0758089462871854,0.0,9.0,-0.0006519219625265027
1174,CTU44,2011-08-13T15:09:00+00:00,2011-08-13T15:10:00+00:00,train,in_sample_training_prediction,0.0032026128234876,0.9860128990112484,0.001273590989328,0.0007036369524684,0.0004286336910102,0.0081088985014205,0.0002697280310365,RBot,0.9860128990112484,0.0081088985014205,0.977904000509828,0.09046481189277927,Murlo,28.3,3039.8166666666666,33.0,1685.0,22.0,11.0,0.0350762345050458,3.0,14.0,0.6712598425196851,-0.0020645132862335824,0.01252323366759002,0.5,115.1833333333334,3.0,27.0,2.0,1.0,-0.00037614939103870065,0.0,0.0,0.006589183837050316
1175,CTU44,2011-08-13T15:10:00+00:00,2011-08-13T15:11:00+00:00,train,in_sample_training_prediction,0.0018524098138753,0.9902804675677068,0.0007538266242293,0.00042997412189,0.0002985884310964,0.0061983509503335,0.0001863824908682,RBot,0.9902804675677068,0.0061983509503335,0.9840821166173733,0.06561271202467035,Murlo,27.516666666666666,2896.0666666666666,30.0,1641.0,20.0,10.0,0.0359982653820153,2.0,12.0,0.6676767676767676,0.004267568556458379,-0.02485209986810892,-0.783333333333335,-143.75,-3.0,-44.0,-2.0,-1.0,0.0009220308769695013,-1.0,-2.0,-0.003583074842917422
1176,CTU44,2011-08-13T15:11:00+00:00,2011-08-13T15:12:00+00:00,train,in_sample_training_prediction,0.0027820203569483,0.9868437620078926,0.0010432766486247,0.0005554678949761,0.0003846732133718,0.0081489142250527,0.0002418856531334,RBot,0.9868437620078926,0.0081489142250527,0.9786948477828399,0.0850005944462227,Murlo,27.78333333333333,2924.8166666666666,33.0,1656.0,22.0,11.0,0.0358133326057626,3.0,15.0,0.667,-0.003436705559814235,0.019387882421552344,0.2666666666666657,28.75,3.0,15.0,2.0,1.0,-0.00018493277625269977,1.0,3.0,-0.000676767676767609
1177,CTU44,2011-08-13T15:12:00+00:00,2011-08-13T15:13:00+00:00,train,in_sample_training_prediction,0.0019110404858187,0.9898398052344158,0.000837694825246,0.0004491461175578,0.0003124539716571,0.006455301995689,0.0001945573696152,RBot,0.9898398052344158,0.006455301995689,0.9833845032387268,0.06820618734740083,Murlo,27.766666666666666,2976.233333333333,30.0,1656.0,20.0,10.0,0.0359483644411012,2.0,12.0,0.666,0.0029960432265232484,-0.016794407098821865,-0.01666666666666572,51.416666666666515,-3.0,0.0,-2.0,-1.0,0.00013503183533859764,-1.0,-3.0,-0.0010000000000000009
1178,CTU44,2011-08-13T15:13:00+00:00,2011-08-13T15:14:00+00:00,train,in_sample_training_prediction,0.0026343095270689,0.9871961687623402,0.0011105038903363,0.000561951092861,0.0003823366097978,0.0078722574415014,0.0002424726760942,RBot,0.9871961687623402,0.0078722574415014,0.9793239113208387,0.08329104246377504,Murlo,29.066666666666663,3082.8166666666666,33.0,1733.0,22.0,11.0,0.0341010716066781,3.0,15.0,0.6673040152963671,-0.002643636472075661,0.01508485511637421,1.2999999999999972,106.58333333333348,3.0,77.0,2.0,1.0,-0.0018472928344231004,1.0,3.0,0.0013040152963670337
1179,CTU44,2011-08-13T15:14:00+00:00,2011-08-13T15:15:00+00:00,train,in_sample_training_prediction,0.0017559203755544,0.9849534374265312,0.0009872663817252,0.0004952319085483,0.000292134521683,0.0113433170936405,0.000172692292317,RBot,0.9849534374265312,0.0113433170936405,0.9736101203328907,0.0913569250186339,Murlo,12.25,1255.5166666666669,12.0,729.0,10.0,5.0,0.0717065067966887,3.0,7.0,0.6704545454545454,-0.0022427313358089895,0.008065882554858864,-16.816666666666663,-1827.2999999999997,-21.0,-1004.0,-12.0,-6.0,0.037605435190010604,0.0,-8.0,0.003150530158178344
1180,CTU44,2011-08-13T15:15:00+00:00,2011-08-13T15:16:00+00:00,train,in_sample_training_prediction,1.9836624186905773e-05,0.9996188648162324,1.4617722022448154e-05,1.5240108757333666e-05,6.911049899840391e-06,0.0003172434052478,7.286273653312036e-06,RBot,0.9996188648162324,0.0003172434052478,0.9993016214109847,0.0036516085386115505,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0392386118570963,2.0,2.0,1.0,0.014665427389701224,-0.08770531648002236,-12.183333333333334,-1250.5666666666668,-12.0,-725.0,-10.0,-5.0,-0.0324678949395924,-1.0,-5.0,0.3295454545454546
1181,CTU44,2011-08-13T15:17:00+00:00,2011-08-13T15:18:00+00:00,train,in_sample_training_prediction,1.941330577801308e-05,0.9995787899049492,1.5604929854914758e-05,1.588808154915628e-05,7.275054804451354e-06,0.0003552755169787,7.753206085237043e-06,RBot,0.9995787899049492,0.0003552755169787,0.9992235143879705,0.00397914764472145,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0389466285705566,2.0,2.0,1.0,-4.007491128321661e-05,0.0003275391061098999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002919832865397043,0.0,0.0,0.0
1182,CTU44,2011-08-13T15:18:00+00:00,2011-08-13T15:19:00+00:00,train,in_sample_training_prediction,6.665398677620107e-05,0.9945706244640238,7.559185844483498e-05,8.947701767104617e-05,5.845096720028697e-05,0.0050732622498839,6.593945599999835e-05,RBot,0.9945706244640238,0.0050732622498839,0.9894973622141399,0.03561747748273921,Murlo,0.0333333333333333,8.1,0.0,0.0,0.0,0.0,1.0013580322265623e-05,1.0,1.0,2.0,-0.005008165440925416,0.03163832983801776,-0.0333333333333333,3.1499999999999995,0.0,-4.0,0.0,0.0,-0.03893661499023433,-1.0,-1.0,1.0
1183,CTU44,2011-08-13T15:19:00+00:00,2011-08-13T15:20:00+00:00,train,in_sample_training_prediction,0.0001165575590825,0.985581165693375,0.0001308649268709,0.0001714721379174,9.62758715580074e-05,0.0138007417670674,0.0001029220441287,RBot,0.985581165693375,0.0138007417670674,0.9717804239263076,0.0789714165536769,Murlo,0.0333333333333333,7.733333333333333,0.0,0.0,0.0,0.0,1.0013580322265623e-05,1.0,1.0,2.0,-0.008989458770648828,0.04335393907093769,0.0,-0.36666666666666625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,CTU44,2011-08-13T15:20:00+00:00,2011-08-13T15:21:00+00:00,train,in_sample_training_prediction,0.00013749740902,0.9960972858223056,0.0002358924049498,6.308414462125134e-05,2.902975700492956e-05,0.0034121971081442,2.501335395368649e-05,RBot,0.9960972858223056,0.0034121971081442,0.9926850887141614,0.027648961157698295,Murlo,0.6666666666666666,89.91666666666667,3.0,35.0,0.0,3.0,0.2544986957158798,4.0,5.0,2.076923076923077,0.010516120128930662,-0.0513224553959786,0.6333333333333333,82.18333333333334,3.0,35.0,0.0,3.0,0.25448868213555753,3.0,4.0,0.0769230769230771
1185,CTU44,2011-08-13T15:22:00+00:00,2011-08-13T15:23:00+00:00,train,in_sample_training_prediction,1.9412146644726062e-05,0.9996313877406128,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941,7.225085825893919e-06,RBot,0.9996313877406128,0.0003074084152941,0.9993239793253187,0.003542312644252545,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0391366481781005,2.0,2.0,1.0,0.0035341019183071642,-0.02410664851344575,-0.6000000000000001,-84.96666666666667,-3.0,-31.0,0.0,-3.0,-0.2153620475377793,-2.0,-3.0,-1.076923076923077
1186,CTU44,2011-08-13T15:24:00+00:00,2011-08-13T15:25:00+00:00,train,in_sample_training_prediction,1.9412146644726062e-05,0.9996313877406128,1.3827104820556125e-05,1.3890781983553864e-05,6.848724818514226e-06,0.0003074084152941,7.225085825893919e-06,RBot,0.9996313877406128,0.0003074084152941,0.9993239793253187,0.003542312644252545,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0390443801879882,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.226799011230469e-05,0.0,0.0,0.0
1187,CTU44,2011-08-13T15:27:00+00:00,2011-08-13T15:28:00+00:00,train,in_sample_training_prediction,1.9836624186905773e-05,0.9996188648162324,1.4617722022448154e-05,1.5240108757333666e-05,6.911049899840391e-06,0.0003172434052478,7.286273653312036e-06,RBot,0.9996188648162324,0.0003172434052478,0.9993016214109847,0.0036516085386115505,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0390570163726806,2.0,2.0,1.0,-1.2522924380364842e-05,0.0001092958943590054,0.0,0.0,0.0,0.0,0.0,0.0,1.263618469240363e-05,0.0,0.0,0.0
1188,CTU44,2011-08-13T15:29:00+00:00,2011-08-13T15:30:00+00:00,train,in_sample_training_prediction,1.998972930951108e-05,0.999571766888378,1.5641886460790167e-05,1.6249412711921746e-05,7.188359600238281e-06,0.0003615013311243,7.662392415325944e-06,RBot,0.999571766888378,0.0003615013311243,0.9992102655572537,0.004037087356283007,Murlo,0.0666666666666666,4.95,0.0,4.0,0.0,0.0,0.0389966964721679,2.0,2.0,1.0,-4.709792785440037e-05,0.0003854788176714569,0.0,0.0,0.0,0.0,0.0,0.0,-6.031990051270225e-05,0.0,0.0,0.0
